experience_id,experience_name,city,combined_id,sub_category_id,status
13991,Private Sightseeing Tour of Bucharest With Village Museum Included,Bucharest,2901,1010,available
7405,Go Green Segway Fun Ride Tour of Sentosa,Singapore,,1014,available
8966,New York City Boroughs & Coney Island Tour,New York,,1012,available
15781,Dubai Select Pass,Dubai,,1008,available
15283,Skip-the-Line Tour of Prague Castle & 3-Course Lunch,Prague,1214,,available
15759,Day Trip to Danube Valley from Vienna,Vienna,,1035,available
16922,Port Stephens: Daily Unlimited Sandboarding Tickets,Port Stephens,,1056,available
15668,From Athens: Delphi Full Day V.R Audioguided Tour with Entry Ticket,Athens,3284,1035,available
16711,Combo: Bollywood Parks™ + Dubai Aquarium & Underwater Zoo Tickets,Dubai,367,1080,available
9916,Premium Tour of Elbphilharmonie with Franzbrötchen and Coffee,Hamburg,1416,,available
16809,ESCAPE Petaling Jaya,Kuala Lumpur,,1034,available
16360,"Statue of Liberty, Ellis Island, Battery Park: Skip-the-Line Tour",New York,,1009,available
16542,Montparnasse Guided Walking Tour,Paris,,1009,available
16876,Combo: Upper Belvedere + Lower Belvedere Palace Tickets,Vienna,2947,1080,available
14392,Round-Trip Cable Car Ticket to Grindelwald First,Interlaken,3177,1035,available
16006,"Statue of Liberty, Ellis Island, and 9/11 Memorial Pools Guided Tour",New York,,1010,available
3867,"Skip the Line: Colosseum, Palatine Hill & Roman Forums Semi Private Tour",Rome,220,,available
15910,City Sightseeing: 1 Day Hop On Hop Off Krakow Tour,Krakow,,1011,available
3401,Barcelona Zoo Tickets,Barcelona,1954,1003,available
14288,Tickets to the Cabárceno Nature Park,Seville,2929,1003,available
15400,Naples - Guided tour of the Chapel and the Museum of the Treasure of San Gennaro,Naples,,1010,available
16757,1.5-Hour Small-Group Walking Tour of Split,Split,,1009,available
17399,Combo: Infinity des Lumières + Dubai Aquarium & Underwater Zoo Tickets,Dubai,2989,1080,available
16549,Vatican City Pass with Audio Guide Tour,Rome,,1008,available
11914,Meteora Day Trip from Athens by Train,Athens,,1032,available
7453,Morning Safari in Dubai Tickets,Dubai,,1073,available
11292,"Milan Half Day Guided Tour with Access to Duomo Cathedral, La Scala Museum & Theatre",Milan,1179,1010,available
11711,Fast Track Ticket: Royal Palace's + Royal Kitchen,Madrid,2481,1007,available
16269,"Guided Tour: Street Art, Urban Lifestyle, Subculture - Walking Tour of Sternschanze",Hamburg,,1012,available
14806,Istanbul International Airport Private Transfer,Istanbul,,1019,available
8935,Day Trip to the Swiss Alps by Bernina Express from Milan,Milan,,1033,available
14530,Gatorland Admission Tickets - Skip the Line,Orlando,,1056,available
13597,Museo di Capodimonte: Reserved Entrance Ticket,Naples,2688,1002,available
17205,Singapore Night Safari with Tram Ride - 40% Off on Child Tickets for Indian Residents,Singapore,3715,1070,available
10699,Blue Mountains Scenic World Pass,Sydney,1682,1007,available
11822,Alhambra Tickets with Nasrid Palace,Granada,1449,1007,available
14981,Silver Town Kutná Hora & Church of Bones Tour from Prague,Prague,,1035,available
15809,The Grand Tour: Fox and Franz Josef Glaciers,Fox Glacier,,1034,available
16355,Combo: Hungarian Parliament Tour + Entry to Széchenyi Spa + River Danube Cruise Tickets,Budapest,,1080,available
14194,After-Dark Bucharest Sightseeing Tour,Bucharest,,1035,available
11909,River Gardens: 1 Hour Up River Cruise,Melbourne,,1060,available
10613,Westminster To Greenwich River Thames Sightseeing Cruise,London,190,1060,available
15413,VIP Colosseum Tickets,Rome,220,1007,available
15830,Bridge Climb – Twilight/Night,Perth,,1053,available
15155,Skip-the-Line English Guided Tour of Vysehrad Castle with Tickets to Casemates (Gorlice),Prague,3645,1007,available
13800,Duomo di Spoleto - Entrance Ticket + Audio Guide,Spoleto,2738,,available
17401,Combo: Infinity des Lumières + Museum of The Future Tickets,Dubai,2989,1080,available
12463,Xochimilco & Coyoacán Full Day Guided Tour,Mexico City,3608,1010,available
15340,"Istanbul Walking Tour at Taksim, Galata Tower and Dervish Lodge",Istanbul,1895,1009,available
7889,Priority Access Tickets to Picasso Museum,Paris,577,1002,available
10194,AEROBUS Barcelona Airport Transfer,Barcelona,3511,1019,available
15895,Entry Tickets to Moco Museum Barcelona with Access to Banksy Artworks,Barcelona,3681,1002,available
,,,,,available
14257,Marrakesh Hammam & Spa Traditional Treatment with Hotel Transfers,Marrakesh,,1074,available
15270,Munich Bike Tour,Munich,,1014,available
14226,"From Bucharest: Peleș Castle, Brasov, and Dracula Castle Tour",Bucharest,2939,1013,available
13929,Santos Juanes Church: Admission Ticket,Valencia,2785,,available
12309,The 5 Women & Jack the Ripper Tour London,London,,1009,available
13542,Cairns Aquarium by Twilight with Optional Dining,Cairns,2663,1003,available
14027,5-Star Luxury Nile Maxim Dinner Cruise,Cairo,2826,1061,available
16903,Hop On Hop Off Sightseeing Cruise with Welcome Drink,Budapest,,1061,available
8990,Colonia Guell Tickets With Transportation to/from Barcelona,Barcelona,,1032,available
16197,Madrid Self Guided Audio Tour,Madrid,,1010,available
10301,Berlin WelcomeCard with Potsdam - 6 days,Berlin,,1008,available
8915,"Prague Card: 2-Day, 3-Day or 4-Day Pass",Prague,,1008,available
10514,"Premium Tour From Paris to Loire Valley Castles: Chambord, Chenonceau, & Amboise + Wine Tasting",Paris,1653,1010,available
15593,"Vienna Flexi Pass: 2, 3, 4 or 5 Sights",Vienna,,1008,available
14821,El Penedès Hike & Wines Tour,Barcelona,,1071,available
13984,After Dark - Guided Tour of Moscow City and Moscow Metro,Moscow,2809,1010,available
14760,Clearwater Beach: Captain Memos Pirate Cruise,Orlando,3164,1060,available
16347,Best of Florence Walking Tour,Florence,,1009,available
17051,Sydney Whale Watching Cruise,Sydney,,1061,available
17318,Jack and the Beanstalk,London,167,1096,available
14498,Marine Life Encounter at Cairns Aquarium With Optional Lunch,Cairns,2663,1003,available
15102,Chli Schliere Canyoning Experience from Interlaken,Interlaken,,1056,available
15467,Sea Life Kelly Tarlton's Aquarium Entry Tickets,Auckland,3631,1003,available
15964,Ain Dubai Premium Cabin Tickets with Bubbly,Dubai,3677,1007,available
16707,Combo: LEGOLAND® Water Park + Ain Dubai Tickets,Dubai,378,1080,available
2897,Château de Fontainebleau Tickets,Paris,,1007,available
14858,Small-Group Dali Museum Barcelona Guided Tour,Barcelona,,1010,available
16859,"Cliff Diving Boat Trips in Nea Makri, Athens",Athens,,1062,available
10274,Skip-the-Line Guided Tour of Alcazar of Sevilla,Seville,1455,1010,available
13921,Puffing Billy Railway Tickets,Melbourne,2778,1022,available
17187,Mount Batur Sunrise  Jeep Private Tour With Breakfast,Bali,1759,1013,available
17072,"Jewel Changi VALUE BUNDLE: Multiple Activities, One Package",Singapore,,1055,available
15285,Evening Walking Tour with Panoramic Views of Prague,Prague,,1010,available
17608,Gardaland + Sea World,Verona,,1005,available
13488,Escorted Skip the Line Tickets to the Musei Capitolini,Rome,2638,1002,available
15365,Altare della Patria Glass Elevator Ticket,Rome,3620,1007,available
7394,National Gallery Singapore Tickets,Singapore,3040,1002,available
14412,Official Tour of the Pantheon,Rome,2637,1010,available
14591,2-Hour Riviera Cruise from Vevey,Geneva,3043,1060,available
9178,Tickets Colosseum and Roman Forum with Multimedia Video,Rome,220,1007,available
12477,Iztaccíhuatl-Popocatépetl National Park: Volcano Hiking Tour,Mexico City,,1034,available
12466,Guadalupe Basílica Guided Tour,Mexico City,2066,1010,available
16417,Tayo Station Tickets,Singapore,,1004,available
13465,Skip the Line Tickets to the Stedelijk Museum with Audioguide,Amsterdam,1930,1002,available
17361,Street Art in Munich,Munich,,1010,available
9917,Elbphilharmonie Tour with Störtebeker beer,Hamburg,1416,,available
11513,"City Sightseeing Premium Combo: Hop-On-Hop-Off + Dubai Museum, Dhow Cruise, Aquarium & More",Dubai,3519,1080,available
4444,Ski Dubai Penguin Encounter,Dubai,295,1001,available
13364,"Menagerie, the Zoo at Jardin des Plantes Skip the Line Entrance",Paris,2598,,available
11967,Istanbul Bosphorus 90 Min Boat Tour + Audio Guide,Istanbul,1875,1060,available
14952,Benagil & Marinha Caves Guided Tour,Portimao,3175,1010,available
17482,Key West Conch Tour Train,Key West,,1012,available
5728,Bateaux Parisiens: Dinner Cruise with Optional Champagne Tickets,Paris,261,1060,available
10955,Pompeii Priority Access Tickets and Round Trip Transfers from Rome,Rome,3665,1010,available
14319,Lisbon Sunset Cruise,Lisbon,,1060,available
16561,Krakow: River Cruise with Audio Guide & Płaszów Concentration Camp Guided Tour,Krakow,,1012,available
9099,South Coast Classic Day Tour,Reykjavik,,1032,available
8761,Doge's Palace: Admission Tickets,Venice,1487,1007,available
4273,Vision Helicopter Tour - 22 Minutes,Dubai,,1057,available
14980,Sightseeing Tour of Prague with Photoshoot,Prague,1214,1012,available
16945,Dubrovnik Old Town Classic Walking Tour in a Small Group,Dubrovnik,,1009,available
11528,Trevi District Underground: Small Aqueduct Domus,Rome,3501,1007,available
15792,City Winery: Wine Tasting Experience With Lunch,Brisbane,,1028,available
16798,Combo: Museum Of The Future + IMG Worlds of Adventure Tickets,Dubai,3700,1080,available
16662,Split: Krka National Park Tour with Hotel Transfers,Split,,1091,available
16883,COMBO:  Belvedere Palace +  Belvedere Museum of Contemporary Art,Vienna,2947,1007,available
787,Test Product,New York,20,1001,available
11974,Bosphorus Sunset Yacht Cruise,Istanbul,1875,1060,available
14441,Beach and Pool Day Pass at Le Meridien Al Aqah,Dubai,,1033,available
15430,Acropolis Museum: Skip-the-line e-Ticket and Audio Tour,Athens,1878,1002,available
15578,From Krakow: Auschwitz-Birkenau Guided Tour with Hotel Pickup,Krakow,2660,1010,available
12771,Riviera Maya: Royal Swim Plus with Buffet Meal,Cancun,2483,1034,available
16699,Combo: LEGOLAND® Water Park + Dubai Aquarium and Underwater Zoo Tickets,Dubai,378,1080,available
16792,Amsterdam: Evening Canal Cruise in Luxury Boat,Amsterdam,,1095,available
9257,Orlando: All-Inclusive City Pass,Orlando,,1008,available
12760,Cozumel: Swim with the Manatees & Chankanaab Park Ticket,Cancun,2483,1034,available
16525,Krka Waterfalls National Park Tour with Wine Tasting,Split,,1033,available
16752,5 Islands Hopping Full Day Tour with Blue Cave Visit,Split,,1068,available
15893,Ferrari World Abu Dhabi Tickets + Free Shuttle,Dubai,3679,1001,available
16069,Local's Pocket Guide To Dubai,Dubai,,1079,available
14324,Discover Venice: Self- Guided Tour,Venice,,1010,available
846,Statue of Liberty Island & Ellis Island Tour with Audio Guide,New York,121,1007,available
15522,Atherton Tablelands Waterfalls Tour from Cairns,Cairns,,1034,available
3002,Arsenal FC Emirates Stadium Tour,London,3527,1007,available
12045,Athens Acropolis Skip the Line Tickets with Parthenon Entry,Athens,1878,1007,available
15642,Blue Mosque Guided Tour,Istanbul,1896,1010,available
11597,Grand Canyon Helicopter Tour with Floor Landing & Flight Over LV Strip,Las Vegas,47,1057,available
15815,Milan Duomo: Culture Pass Tickets,Milan,1179,1007,available
10048,Guided Alhambra Tour with Skip-the-Line Access,Granada,1449,1010,available
15409,3-Hour or Full-Day Amsterdam Bike Rental,Amsterdam,,1014,available
8517,Singapore Snow City Tickets,Singapore,1500,1001,available
14036,After Dark City Tour and Traditional Dinner,Bucharest,,1012,available
9006,Combo Ticket: Royal Palace of Madrid with Prado Museum,Madrid,2481,1010,available
15301,"Day Cruise From Athens To Agistri, Moni and Aegina With Mediterranean-Greek Lunch",Athens,,1061,available
17551,Langkawi Makan Makan Food Tour by Jet Ski,Langkawi,,1064,available
8581,St. Mark's Basilica Guided Tour,Venice,1154,1010,available
14283,Tickets to Dinópolis Teruel & Centers,Seville,2927,1004,available
16857,Athens: Scuba Diving Experience in Nea Makri,Athens,,1062,available
10643,Skip the Line Guided Tour of Royal Alcázar of Seville,Seville,1455,1010,available
14873,Arena di Verona: Skip-the-Line Guided Tour,Verona,2995,1010,available
15787,Lido de Paris Show: VIP Experience Tickets,Paris,482,1044,available
16011,"NYC: Ripley's, Madame Tussauds and St Patrick's Cathedral Tickets",New York,,1012,available
17160,"2-Hour Walking Tour - Discovering the ""Musical"" Side of Bologna",Bologna,,1009,available
10614,Bateaux London Dinner Cruise On Thames With Live Entertainment,London,190,1061,available
12218,Lake Como & Lugano Full Day Trip,Milan,1983,,available
13066,Rafa Nadal Museum Xperience Skip the Line Tickets,Mallorca,2549,1002,available
15921,Quad Bike Tour: Bayview Circuit,Auckland,,1056,available
16096,Combo: Ain Dubai + Dubai Garden Glow Tickets,Dubai,2857,1080,available
16952,Trevi District Underground: Aqueduct and Domus Guided Tour,Rome,,1010,available
14273,Zakopane Tour with Hot Bath Pools & Hotel Transfers,Krakow,,1010,available
15786,Lido de Paris Cabaret Show Tickets,Paris,482,1044,available
16869,Top of Innsbruck PLUS,Innsbruck,3643,1003,available
16951,Skip the Line Tickets to Floriade Expo With Return Transfers from Amsterdam,Amsterdam,,1035,available
6258,"Windsor Castle, Stonehenge, Lacock and Bath",London,1515,1032,available
15506,Magic of the Cinque Terre: Riomaggiore and Monterosso Tour,Cinque Terre,,1010,available
13758,Museo del Bargello Tickets,Florence,2722,1002,available
14832,Warner Bros. World and Ferrari World,Abu Dhabi,2310,1080,available
12780,Skip the Line: Château de Pierrefonds Ticket,Pierrefonds,2531,1007,available
13715,Krakow Card - Museums and Attractions Pass,Krakow,,1008,available
14260,Bran Castle Skip-the-Line Tickets,Bucharest,2817,1010,available
12836,Bali Full-day Private Customized Tour,Bali,,1013,available
14058,West Beach Adventure Tickets,Adelaide,2839,1004,available
14673,E-Scooter Rental: Countryside of Amsterdam (Volendam),Amsterdam,,1014,available
2953,Single Cruise Tickets Between Westminster/London Eye & Tower,London,,1060,available
8846,Vatican Museums + Sistine Chapel Small Group Tour,Rome,189,1010,available
13562,Dubrovnik Old Town & Game of Thrones Walking Tour,Dubrovnik,2674,1009,available
13735,IceBar Melbourne Entry Tickets,Melbourne,2718,1007,available
1922,Marina Dinner Cruise with Live Music,Dubai,,1061,available
14551,Darwin Royal Flying Doctor Service Entry Ticket,Darwin,3047,1079,available
7682,Poble Espanyol Tickets,Barcelona,1956,1002,available
16445,Pizza Workshop in a Sicilian Organic Farm,Rome,,1026,available
10012,"Skip The Line Tickets: Alhambra, Generalife, Alcazaba, Nasrid Palaces with Audioguide",Granada,1449,1007,available
7481,Overnight Desert Safari Tickets,Dubai,415,1073,available
15928,Stockton Sand Dune Quad Biking Adventure - Safari Tour,Port Stephens,,1070,available
17339,"I, Joan",London,167,1037,available
16087,Krakow: Old Town Sightseeing by Golf Cart and Wawel Castle Guided Tour,Krakow,,1010,available
17245,Champagne Afternoon Tea at Theatre Royal Drury Lane,London,,1029,available
13574,Dubrovnik: King's Landing Walking Tour,Dubrovnik,2674,1009,available
14117,Private Bucharest Round-Trip Airport Transfers,Bucharest,,1019,available
16174,Prague Jewish Quarter 2.5-Hour Tour Including Admission Tickets,Prague,,1010,available
14606,Crocosaurus Cove: Cage of Death Tickets,Darwin,3077,1003,available
9788,"Neuschwanstein, Linderhof Royal Castle & Oberammergau Tour From Munich",Munich,1520,1010,available
3022,Burj Khalifa At the Top Ticket with Coffee,Dubai,158,1007,available
16384,National Archaeological Museum Skip the Line Entrance Tickets,Athens,,1009,available
12738,Skip the Line: Villa Kerylos Ticket,Nice,2527,1007,available
17011,Taste my Swiss City Lausanne,Lausanne,,1026,available
13980,Quad Biking Tour of the Pyramids with Optional Camel Ride,Cairo,2812,1013,available
15996,VIP Ground Zero 9/11 Memorial Tour + Battery Park & Wall Street,New York,,1010,available
13049,Terezin Concentration Camp Guided Tour with Minibus Transfer from Prague,Prague,,1032,available
6172,Palace of Versailles Guided Tour with Skip the Line Access,Paris,269,1010,available
10519,Berlin TV Tower: Fast View & Restaurant Reservation Ticket,Berlin,1622,1007,available
7734,Heineken Experience: Skip the Line Tickets with Free Drinks,Amsterdam,1915,1002,available
13957,Dubai Fountain- Kayak,Dubai,2840,1065,available
9899,Musée du quai Branly - Jacques Chirac,Paris,,1002,available
12761,Cozumel: Swim with Sea Lions & Chankanaab Park Ticket,Cancun,2483,1034,available
12528,All-Inclusive Catamaran to Isla Mujeres Tour,Cancun,,1034,available
